"t_id","t_date","t_text"
"1107397265105264641","3/17/2019 21:44","b'RT @SaraCarterDC: POWELL: Andrew Weissmann\xc2\xa0\xe2\x80\x94 The Kingpin Of Prosecutorial Misconduct \xe2\x80\x94 Leaves Mueller\xe2\x80\x99s Squad | The Daily Caller https://t.\xe2\x80\xa6'"
"1107395796029370368","3/17/2019 21:38","b""RT @WhiteHouse: Happy St. Patrick's Day! \xe2\x98\x98\xef\xb8\x8f https://t.co/GEGdysOWFB"""
"1107395404885307392","3/17/2019 21:36","b'RT @parscale: David Urban: Trump\xe2\x80\x99s PA popularity no accident | https://t.co/mMJ65vRLhc https://t.co/0XfqEBl4p6'"
"1107395320596627457","3/17/2019 21:36","b'RT @LonewolfnDuke: @Lrihendry https://t.co/eVXFEQCkat'"
"1107395181534429184","3/17/2019 21:36","b'RT @vmbb12: We have to fight back. They have not let up on President Trump, nor his supporters since they lost. They are losers, we are win\xe2\x80\xa6'"
"1107394745033261056","3/17/2019 21:34","b'RT @ChuckCallesto: REVEALED: Foreign Government Official Offered Hillary Campaign Dirt On Trump [Details] https://t.co/t9EMftRAIG'"
"1107394732429402115","3/17/2019 21:34","b'RT @ChuckCallesto: BREAKING:  ==&gt"
"1107394098506485760","3/17/2019 21:31","b'RT @ChuckCallesto: Christopher Steele Admits Using Posts By \xe2\x80\x98Random Individuals\xe2\x80\x99 From CNN To Back Up Trump Dossier https://t.co/ejhRHBjoBV'"
"1107393950422388738","3/17/2019 21:31","b'RT @ChuckCallesto: President Trump Defends Judge Jeanine After Fox Censors Her Show https://t.co/NodG0t0w2I'"
"1107392561675681792","3/17/2019 21:25","b'RT @superyayadize: NPR Accidentally Admits Border Fences Are Effective - Over past several decades, migrants have turned to more rugged par\xe2\x80\xa6'"
"1107391827865489408","3/17/2019 21:22","b'RT @Lrihendry: Meghan MCCain took a swipe at Trump suggesting \xe2\x80\x9cno one will ever love you like they loved my father\xe2\x80\x9d WRONG Meghan! \n\nMillion\xe2\x80\xa6'"
"1107385751577088000","3/17/2019 20:58","b'Those Republican Senators who voted in favor of Strong Border Security (and the Wall) are being uniformly praised a\xe2\x80\xa6 https://t.co/g89d7smVPB'"
"1107345541724291072","3/17/2019 18:18","b'Were @FoxNews weekend anchors, @ArthelNeville and @LelandVittert, trained by CNN prior to their ratings collapse? I\xe2\x80\xa6 https://t.co/CQssnACCYc'"
"1107335457006866435","3/17/2019 17:38","b'Democrat UAW Local 1112 President David Green ought to get his act together and produce. G.M. let our Country down,\xe2\x80\xa6 https://t.co/7TbP2f0gom'"
"1107278820267212801","3/17/2019 13:53","b'https://t.co/yvJpMzy3R4'"
"1107276504415854592","3/17/2019 13:44","b'....to the people that got you there. Keep fighting for Tucker, and fight hard for @JudgeJeanine. Your competitors\xe2\x80\xa6 https://t.co/Arc0iPLc26'"
"1107273645196537857","3/17/2019 13:33","b'....must stay strong and fight back with vigor. Stop working soooo hard on being politically correct, which will on\xe2\x80\xa6 https://t.co/c2EVgoNKta'"
"1107269978678611969","3/17/2019 13:18","b'Bring back @JudgeJeanine Pirro. The Radical Left Democrats, working closely with their beloved partner, the Fake Ne\xe2\x80\xa6 https://t.co/iANGppppsq'"
"1107262810327785472","3/17/2019 12:50","b'Happy St. Patrick\xe2\x80\x99s Day! \xe2\x98\x98\xef\xb8\x8f https://t.co/WmuNzJSRr8'"
"1107260609974943745","3/17/2019 12:41","b'So it was indeed (just proven in court papers) \xe2\x80\x9clast in his class\xe2\x80\x9d (Annapolis) John McCain that sent the Fake Dossi\xe2\x80\xa6 https://t.co/vuXGVxaT8m'"
"1107256142584078336","3/17/2019 12:23","b'Report: Christopher Steele backed up his Democrat &amp"
"1107253742271901696","3/17/2019 12:13","b'....Should Federal Election Commission and/or FCC look into this? There must be Collusion with the Democrats and, o\xe2\x80\xa6 https://t.co/eIt9NuN3S5'"
"1107250037854212096","3/17/2019 11:59","b'It\xe2\x80\x99s truly incredible that shows like Saturday Night Live, not funny/no talent, can spend all of their time knockin\xe2\x80\xa6 https://t.co/6qJqiP3j2Q'"
"1107032509827690496","3/16/2019 21:34","b'RT @realDonaldTrump: I\xe2\x80\x99d like to thank all of the Great Republican Senators who bravely voted for Strong Border Security and the WALL. This\xe2\x80\xa6'"
"1107032377673551872","3/16/2019 21:34","b'RT @realDonaldTrump: .....THIS SHOULD NEVER HAPPEN TO A PRESIDENT AGAIN!'"
"1107032366000816129","3/16/2019 21:34","b'RT @realDonaldTrump: ....should never have been appointed and there should be no Mueller Report. This was an illegal &amp"
"1107032354491715585","3/16/2019 21:34","b'RT @realDonaldTrump: So, if there was knowingly &amp"
"1107032308626935808","3/16/2019 21:34","b'RT @realDonaldTrump: \xe2\x80\x9cNew evidence that the Obama era team of the FBI, DOJ &amp"
"1107029377123057664","3/16/2019 21:22","b'How is the Paris Environmental Accord working out for France? After 18 weeks of rioting by the Yellow Vest Proteste\xe2\x80\xa6 https://t.co/GIfPBvVS75'"
"1107025689486737410","3/16/2019 21:07","b'Google is helping China and their military, but not the U.S. Terrible! The good news is that they helped Crooked Hi\xe2\x80\xa6 https://t.co/HZR9VdsBgg'"
"1107024074184761344","3/16/2019 21:01","b'Because the economy is so good, General Motors must get their Lordstown, Ohio, plant open, maybe in a different for\xe2\x80\xa6 https://t.co/bOCWl9EA2U'"
"1107020360803909632","3/16/2019 20:46","b'Spreading the fake and totally discredited Dossier \xe2\x80\x9cis unfortunately a very dark stain against John McCain.\xe2\x80\x9d Ken St\xe2\x80\xa6 https://t.co/04XT5SvOXt'"
"1107001687208878085","3/16/2019 19:32","b'This is a National Emergency...\nhttps://t.co/AAKBuNW2ro'"
"1106995964198428672","3/16/2019 19:09","b'RT @WhiteHouse: Sheriff Hodgson: ""Mr. President, you have stood up and you\xe2\x80\x99ve taken the action. And the American people are behind you and\xe2\x80\xa6'"
"1106995952739667968","3/16/2019 19:09","b'RT @WhiteHouse: Sheriff Louderback: ""The sheriffs and men and women of law enforcement in this room and across this nation owe you a debt o\xe2\x80\xa6'"
"1106987911185162245","3/16/2019 18:37","b'RT @WhiteHouse: Attorney General Bill Barr: \xe2\x80\x9cThe crisis that we\xe2\x80\x99re dealing with today is right on our door step and it presents a real clea\xe2\x80\xa6'"
"1106973110786494466","3/16/2019 17:38","b'Mark Morgan, Former Border Patrol Chief with great experience in Law Enforcement, really understands the subjects o\xe2\x80\xa6 https://t.co/Ay6GKh2Wh8'"
"1106969569057538048","3/16/2019 17:24","b'https://t.co/WQThgHWcg4'"
"1106952458339786754","3/16/2019 16:16","b'Veto Message to the House of Representatives for H.J. Res. 46: https://t.co/9Z5JHAUv6N https://t.co/lA4RSYTZo0'"
"1106950918027821056","3/16/2019 16:10","b'https://t.co/oCPqP4v1fH'"
"1106949834739720192","3/16/2019 16:06","b'On the recent non-binding vote (420-0) in Congress about releasing the Mueller Report, I told leadership to let all\xe2\x80\xa6 https://t.co/4DtDtAy0PH'"
"1106947324293586946","3/16/2019 15:56","b'https://t.co/lopau8H33l'"
"1106945870220677120","3/16/2019 15:50","b'https://t.co/B6NgsZuJdy'"
"1106665436865851394","3/15/2019 21:16","b'Just spoke w/ @GovRicketts. The people of Nebraska &amp"
"1106657835646156800","3/15/2019 20:46","b'https://t.co/tEgQFkcMs1'"
"1106634712871784448","3/15/2019 19:14","b'....that we stand in solidarity with New Zealand \xe2\x80\x93 and that any assistance the U.S.A. can give, we stand by ready t\xe2\x80\xa6 https://t.co/SLKQsdFs94'"
"1106634711290531840","3/15/2019 19:14","b'Just spoke with Jacinda Ardern, the Prime Minister of New Zealand, regarding the horrific events that have taken pl\xe2\x80\xa6 https://t.co/BmvAUccmsb'"
"1106611696548884480","3/15/2019 17:42","b'I\xe2\x80\x99d like to thank all of the Great Republican Senators who bravely voted for Strong Border Security and the WALL. T\xe2\x80\xa6 https://t.co/lNJqHOgSdQ'"
"1106554754715533313","3/15/2019 13:56","b'.....THIS SHOULD NEVER HAPPEN TO A PRESIDENT AGAIN!'"
"1106554458383806467","3/15/2019 13:55","b'....should never have been appointed and there should be no Mueller Report. This was an illegal &amp"
"1106552621152780289","3/15/2019 13:47","b'So, if there was knowingly &amp"
"1106529365549084672","3/15/2019 12:15","b'\xe2\x80\x9cNew evidence that the Obama era team of the FBI, DOJ &amp"
"1106526246144487424","3/15/2019 12:03","b'The \xe2\x80\x98Jexodus\xe2\x80\x99 movement encourages Jewish people to leave the Democrat Party. Total disrespect! Republicans are wait\xe2\x80\xa6 https://t.co/4rl8fwV7OM'"
"1106520743855251456","3/15/2019 11:41","b'My warmest sympathy and best wishes goes out to the people of New Zealand after the horrible massacre in the Mosque\xe2\x80\xa6 https://t.co/aS3y2KQGCP'"
"1106382310914617344","3/15/2019 2:31","b'https://t.co/884dpZi52P'"
"1106279613431508992","3/14/2019 19:43","b'I look forward to VETOING the just passed Democrat inspired Resolution which would OPEN BORDERS while increasing Cr\xe2\x80\xa6 https://t.co/bVCZrpb9LC'"
"1106272915488686080","3/14/2019 19:16","b'VETO!'"
"1106228159811330048","3/14/2019 16:18","b'Congratulations @Toyota! BIG NEWS for U.S. Auto Workers! The USMCA is already fixing the broken NAFTA deal. https://t.co/f9iHprPk5B'"
"1106205023548133376","3/14/2019 14:46","b'A vote for today\xe2\x80\x99s resolution by Republican Senators is a vote for Nancy Pelosi, Crime, and the Open Border Democrats!'"
"1106196591453577217","3/14/2019 14:13","b'....If, at a later date, Congress wants to update the law, I will support those efforts, but today\xe2\x80\x99s issue is BORDE\xe2\x80\xa6 https://t.co/Wgm5JruZsk'"
"1106196590065303552","3/14/2019 14:13","b'Prominent legal scholars agree that our actions to address the National Emergency at the Southern Border and to pro\xe2\x80\xa6 https://t.co/bY7mcEVxjq'"
"1106173343475081217","3/14/2019 12:40","b'Happy National Ag Day! https://t.co/hNkOh0TqvW'"
"1106169458106744834","3/14/2019 12:25","b'The three very weak and untalented late night \xe2\x80\x9chosts\xe2\x80\x9d are \xe2\x80\x9cfighting over table scraps. Carson did a great job, it w\xe2\x80\xa6 https://t.co/rZPN91mvu3'"
"1106161655292010502","3/14/2019 11:54","b'The Democrats are \xe2\x80\x9cBorder Deniers.\xe2\x80\x9d They refuse to see or acknowledge the Death, Crime, Drugs and Human Trafficking at our Southern Border!'"
"1106153554518130688","3/14/2019 11:22","b'My Administration looks forward to negotiating a large scale Trade Deal with the United Kingdom. The potential is unlimited!'"
"1106144173458161664","3/14/2019 10:44","b'A big National Emergency vote today by The United States Senate on Border Security &amp"
"1106140067121246214","3/14/2019 10:28","b'\xe2\x80\x9cDemocrats are frantic to throw something else at the President. That\xe2\x80\x99s why you saw those 81 subpoenas. It\xe2\x80\x99s ridicu\xe2\x80\xa6 https://t.co/gUHhKL0epl'"
"1106000110373212161","3/14/2019 1:12","b'RT @WhiteHouse: January 16, 2019: 247 illegal migrants rush the border in New Mexico.\n\nThis is a national emergency. https://t.co/I6tLEQkbnX'"
"1105964934125576192","3/13/2019 22:52","b'I agree with Rand Paul. This is a total disgrace and should NEVER happen to another President! https://t.co/czcUbee9x7'"
"1105963623086727169","3/13/2019 22:47","b'\xe2\x80\x9cThe Lisa Page (FBI) transcript also confirms earlier reporting that Page testified Russian Collusion was still unp\xe2\x80\xa6 https://t.co/EVGZLsxZXt'"
"1105960676097441793","3/13/2019 22:35","b'\xe2\x80\x9cDouble Standard - Former FBI lawyer (Lisa Page) admits being told to go easy on Clinton.\xe2\x80\x9d  Very unfair!  @FoxNews'"
"1105904905888415744","3/13/2019 18:54","b'https://t.co/2qWkPuFDL6'"
"1105873274804813824","3/13/2019 16:48","b'Republican Senators are overthinking tomorrow\xe2\x80\x99s vote on National Emergency. It is very simply Border Security/No Cr\xe2\x80\xa6 https://t.co/RuQzOUPmi3'"
"1105871954001739782","3/13/2019 16:43","b'Democrats will have a unanimous vote on a 20% issue in opposing Republican Senators tomorrow. The Dems are for Open Borders and Crime!'"
"1105838146057588737","3/13/2019 14:28","b'RT @GeraldoRivera: @SpeakerPelosi statements vs #Impeachment are refreshing &amp"
"1105838130685493248","3/13/2019 14:28","b'RT @GeraldoRivera: As #RobertMueller approaches the end, interesting how little anti-Trumpers are invoking infamous #SteeleDossier the tabl\xe2\x80\xa6'"
"1105837617633992704","3/13/2019 14:26","b'RT @DiamondandSilk: AG Letitia James of New York is abusing her power by targeting the POTUS.  Using the Attorney General office as a weapo\xe2\x80\xa6'"
"1105834434962571265","3/13/2019 14:14","b'Comey testified (under oath) that it was a \xe2\x80\x9cunanimous\xe2\x80\x9d decision on Crooked Hillary. Lisa Page transcripts show he LIED. @jasoninthehouse'"
"1105827007991025666","3/13/2019 13:44","b'The Fake News photoshopped pictures of Melania, then propelled conspiracy theories that it\xe2\x80\x99s actually not her by my\xe2\x80\xa6 https://t.co/3HIN4F7uCS'"
"1105805989545021440","3/13/2019 12:21","b'The just revealed FBI Agent Lisa Page transcripts make the Obama Justice Department look exactly like it was, a bro\xe2\x80\xa6 https://t.co/HO96L9Hfcc'"
"1105795445794717697","3/13/2019 11:39","b'Defying voters, the Governor of California will halt all death penalty executions of 737 stone cold killers. Friend\xe2\x80\xa6 https://t.co/GEITgYJNdY'"
"1105789962576973824","3/13/2019 11:17","b'KEEP AMERICA GREAT!'"
"1105789862853128192","3/13/2019 11:17","b'MAKE AMERICA GREAT AGAIN!'"
"1105789414565908480","3/13/2019 11:15","b'\xe2\x80\x9cJay Leno points out that comedy (on the very boring late night shows) is totally one-sided. It\xe2\x80\x99s tough when there\xe2\x80\x99\xe2\x80\xa6 https://t.co/TK14BXw6yC'"
"1105783271412113409","3/13/2019 10:50","b'....a man who is considered by many to be the President with the most successful first two years in history, especi\xe2\x80\xa6 https://t.co/X4fhIQroLC'"
"1105783270262927360","3/13/2019 10:50","b'I greatly appreciate Nancy Pelosi\xe2\x80\x99s statement against impeachment, but everyone must remember the minor fact that I\xe2\x80\xa6 https://t.co/NeJx1SLegh'"
"1105686760653234176","3/13/2019 4:27","b'So many records being set with respect to our Economy. Unemployment numbers among BEST EVER. A beautiful thing to watch!'"
"1105686693103976449","3/13/2019 4:27","b'All part of the Witch Hunt Hoax. Started by little Eric Schneiderman &amp"
"1105681674896138241","3/13/2019 4:07","b'RT @LindaSuhler: Dear God,\nThank you for answering our prayers.\nA grateful Nation\n\n#GodBlessAmerica\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #PresidentTrump #ElectionDay https://\xe2\x80\xa6'"
"1105681203976384513","3/13/2019 4:05","b'RT @Jim_Jordan: Why did @AdamSchiff try to block Congress from learning that the Clinton campaign paid for the Dossier?'"
"1105681009096445953","3/13/2019 4:04","b'RT @Jim_Jordan: Why did @AdamSchiff say that his talks with Michael Cohen were limited to inviting him and allaying any concerns about thre\xe2\x80\xa6'"
"1105680874723594240","3/13/2019 4:03","b'RT @DonaldJTrumpJr: Well done @SteveDaines! As we spoke about on the campaign trail and in hunting camp #publiclands is a big issue for us\xe2\x80\xa6'"
"1105680121678180353","3/13/2019 4:00","b'RT @Jim_Jordan: Why did @AdamSchiff fail to disclose that he met with Glenn Simpson (whose Dossier oppo research was funded by the Clinton\xe2\x80\xa6'"
"1105675091457855488","3/13/2019 3:40","b'RT @WhiteHouse: All across America, hardworking taxpayers balance their household budgets, find ways to do more with less, and still manage\xe2\x80\xa6'"
"1105674270410240000","3/13/2019 3:37","b'RT @IvankaTrump: - Labor force participation of prime-age females reached 76% in January, matching the highest rate since \xe2\x80\x9803\n- Wages are\xe2\x80\xa6'"
"1105674211765506048","3/13/2019 3:37","b'RT @IvankaTrump: America\xe2\x80\x99s economy is stronger than ever &amp"
"1105673539087147008","3/13/2019 3:34","b'RT @WhiteHouseCEA: Real average hourly earnings rose 1.9% during the past 12 months, well exceeding the 0.4% pace during the year-earlier p\xe2\x80\xa6'"
"1105673440294518784","3/13/2019 3:34","b'RT @VP: Thank you @CUNA for hosting me today!\nAs I told their members: we\xe2\x80\x99re asking every member of the US Senate: A vote against the Presi\xe2\x80\xa6'"
"1105672409657626624","3/13/2019 3:30","b'RT @dcexaminer: For the first time in his presidency, @realDonaldTrump flipped an appeals court to now have a majority of Republican-appoin\xe2\x80\xa6'"
"1105672272252149760","3/13/2019 3:29","b'RT @WhiteHouse: Today, President @realDonaldTrump signed the John D. Dingell, Jr. Conservation, Management, and Recreation Act, which prote\xe2\x80\xa6'"
"1105671877798825989","3/13/2019 3:28","b'RT @WhiteHouse: More good news today: \xe2\x80\x9cReal wages for American families are soaring,\xe2\x80\x9d says @WhiteHouseCEA. And along with those rising wage\xe2\x80\xa6'"
"1105593613386428417","3/12/2019 22:17","b'New York State and its Governor, Andrew Cuomo, are now proud members of the group of PRESIDENTIAL HARASSERS. No won\xe2\x80\xa6 https://t.co/l1Oo6thAdO'"
"1105505655790751744","3/12/2019 16:27","b'RT @FLOTUS: While you may never personally become addicted, the chances of knowing someone who struggles with it are high. If you, or someo\xe2\x80\xa6'"
"1105471621672960000","3/12/2019 14:12","b'....needed, and the complexity creates danger. All of this for great cost yet very little gain. I don\xe2\x80\x99t know about\xe2\x80\xa6 https://t.co/f9uhWbol5X'"
"1105468569800839169","3/12/2019 14:00","b'Airplanes are becoming far too complex to fly. Pilots are no longer needed, but rather computer scientists from MIT\xe2\x80\xa6 https://t.co/wK9MYEqT1G'"
"1105445788585467904","3/12/2019 12:29","b'Patrick Moore, co-founder of Greenpeace: \xe2\x80\x9cThe whole climate crisis is not only Fake News, it\xe2\x80\x99s Fake Science. There\xe2\x80\xa6 https://t.co/bFSnDQNsD7'"
"1105441310041878530","3/12/2019 12:12","b'\xe2\x80\x9cJewish people are leaving the Democratic Party. We saw a lot of anti Israel policies start under the Obama Adminis\xe2\x80\xa6 https://t.co/vnZw000S9o'"
"1105128204719796224","3/11/2019 15:27","b'Republican Senators have a very easy vote this week. It is about Border Security and the Wall (stopping Crime, Drug\xe2\x80\xa6 https://t.co/gl5pVUsTqd'"
"1105116787451023360","3/11/2019 14:42","b'RT @RepAndyBiggsAZ: Kate Steinle.\nSarah Root.\nGrant Ronnebeck.\n\nWe willl no longer be bystanders to these crimes committed by illegal alien\xe2\x80\xa6'"
"1105110876959461381","3/11/2019 14:18","b'RT @GOPChairwoman: .@realDonaldTrump made history by including a national paid family leave proposal in a presidential budget.\n\nThis invest\xe2\x80\xa6'"
"1105110383227035654","3/11/2019 14:17","b'Making Daylight Saving Time permanent is O.K. with me!'"
"1105109329290686464","3/11/2019 14:12","b'At a recent round table meeting of business executives, &amp"
"1104924432190107648","3/11/2019 1:58","b'RT @ChuckRossDC: NEW: Dark money group gave $2 Million DEMOCRACY INTEGRITY PROJECT, the org that hired Fusion GPS and Chris Steele to bolst\xe2\x80\xa6'"
"1104923395295244288","3/11/2019 1:54","b""RT @TomFitton: BIG:@JudicialWatch Uncovers DOJ Docs Showing Numerous Bruce Ohr Communications with Clinton/DNC's Fusion GPS, Christopher St\xe2\x80\xa6"""
"1104923146942119938","3/11/2019 1:53","b'RT @USAmbIsrael: With @LindseyGrahamSC today touring a Gaza terror tunnel. Cost of tunnel = cost of 2 new schools = cost of 30 new homes. #\xe2\x80\xa6'"
"1104922992973357056","3/11/2019 1:52","b'RT @LindseyGrahamSC: Executive Business meeting this morning on judicial nominees in the @senjudiciary committee.\n\nWATCH:\nhttps://t.co/AAzW\xe2\x80\xa6'"
"1104922821619154946","3/11/2019 1:51","b'RT @senatemajldr: H.R.1 is a blatant power grab to give Washington bureaucrats control over what American citizens can say about politics,\xe2\x80\xa6'"
"1104920985050976263","3/11/2019 1:44","b'RT @paulsperry_: BREAKING: US Border Patrol says that after physical barriers were erected in San Diego and El Paso sectors, as well as Yum\xe2\x80\xa6'"
"1104920967887900672","3/11/2019 1:44","b""RT @paulsperry_: BREAKING: Even Mueller's case against Russia itself, for interfering in the 2016 election, is breaking down"""
"1104898291949551617","3/11/2019 0:14","b""RT @TomFitton: The real collusion scandal... why haven't Hillary Clinton and her lawyers been questioned about their collusion with Fusion\xe2\x80\xa6"""
"1104898222995189760","3/11/2019 0:13","b'RT @TomFitton: Top House Dem says Cohen likely to face DOJ perjury probe https://t.co/Xo1o4E6f5x #FoxNews'"
"1104897878215020546","3/11/2019 0:12","b'RT @TomFitton: .@RepAdamSchiff has another ethics scandal as a result of his and his staff colluding with Cohen on his testimony, which was\xe2\x80\xa6'"
"1104890307706060802","3/10/2019 23:42","b'\xe2\x80\x9cThere\xe2\x80\x99s not one shred of evidence that President Trump has done anything wrong.\xe2\x80\x9d @GrahamLedger One America News.\xe2\x80\xa6 https://t.co/MQ0VbB7KWP'"
"1104876263485960195","3/10/2019 22:46","b""RT @paulsperry_: If Schiff wasn't coaching Cohen on how to go after Trump before his testimony and was just going over procedural issues, w\xe2\x80\xa6"""
"1104714962482749440","3/10/2019 12:05","b'More people are working today in the United States, 158,000,000, than at any time in our Country\xe2\x80\x99s history. That is a Big Deal!'"
"1104714098724519936","3/10/2019 12:02","b'Despite the most hostile and corrupt media in the history of American politics, the Trump Administration has accomp\xe2\x80\xa6 https://t.co/dEdKTZfecj'"
"1104607932589723649","3/10/2019 5:00","b'RT @WhiteHouse: \xe2\x80\x9cPublic optimism in their personal economy has hit a 16-year high under President Trump.""\n\n\xe2\x80\x9cThe job market doesn\xe2\x80\x99t get much\xe2\x80\xa6'"
"1104601059425693696","3/10/2019 4:33","b'RT @mike_pence: Great to be in Kentucky! I\xe2\x80\x99m proud to stand with @MattBevin who is working tirelessly for the great people of the Bluegrass\xe2\x80\xa6'"
"1104600844098510848","3/10/2019 4:32","b'\xe2\x80\x9cDonald Trump\xe2\x80\x99s Approval Rating is at or near his highest level ever. The media is not being honest about what is h\xe2\x80\xa6 https://t.co/zVnmGwryu1'"
"1104598652142665728","3/10/2019 4:23","b'RT @TomFitton: .@JudicialWatch uncovers major Ohr-Steele-Fusion GPS collusion docs PLUS did Schiff conspire with Cohen to smear @RealDonald\xe2\x80\xa6'"
"1104598144438943744","3/10/2019 4:21","b""RT @WhiteHouse: Economic security is national security. \n\nThat's the principle at work as President @realDonaldTrump helps our veterans tra\xe2\x80\xa6"""
"1104597900724760577","3/10/2019 4:20","b'RT @GOPChairwoman: Since the mainstream media doesn\xe2\x80\x99t cover the booming @realDonaldTrump economy enough:\n\n-Wage growth just hit 3.4% \xe2\x80\x93 the\xe2\x80\xa6'"
"1104597717806927873","3/10/2019 4:19","b'Will soon be 145 Judges! https://t.co/LoTbT4RFJj'"
"1104514899051462657","3/9/2019 22:50","b'This is just the beginning! https://t.co/PYwFGVGUxX'"
"1104507156827721734","3/9/2019 22:20","b""RT @TimRunsHisMouth: Democrats so far in 2019:\n\n\xe2\x9c\x85Won't condemn anti-semitism in the House of Reps.\n\n\xe2\x9c\x85Do nothing against a racist Governor w\xe2\x80\xa6"""
"1104506943887065089","3/9/2019 22:19","b'The Witch Hunt continues! https://t.co/9W1iUgE0d6'"
"1104505623293710337","3/9/2019 22:13","b'....and renovated, with MUCH MORE to follow shortly. Tens of thousands of illegals are being apprehended (captured)\xe2\x80\xa6 https://t.co/N0NHREEHvN'"
"1104503216111321089","3/9/2019 22:04","b'Wacky Nut Job @AnnCoulter, who still hasn\xe2\x80\x99t figured out that, despite all odds and an entire Democrat Party of Far\xe2\x80\xa6 https://t.co/A6w2BehCFW'"
"1104499701016133634","3/9/2019 21:50","b'I hope the grandstanding Governor of California is able to spend his very highly taxed citizens money on asylum hol\xe2\x80\xa6 https://t.co/MIXmbjsSEt'"
"1104481291045617669","3/9/2019 20:37","b'RT @dbongino: Is there anything that the Democrats stand for that aligns with American values anymore? Now that they\xe2\x80\x99ve gone all-in on anti\xe2\x80\xa6'"
"1104481290986930176","3/9/2019 20:37","b""RT @RepMarkMeadows: Before Michael Cohen's testimony last week, he and Adam Schiff met for TEN hours. But last Sunday, Schiff told CBS his\xe2\x80\xa6"""
"1104480830787850242","3/9/2019 20:35","b'RT @RepDanCrenshaw: Today I offered a motion to recommit #HR1 reaffirming that only US citizens should have the right to vote. \n\nDems rejec\xe2\x80\xa6'"
"1104383134529998849","3/9/2019 14:07","b'Border Patrol and Law Enforcement has apprehended (captured) large numbers of illegal immigrants at the Border. The\xe2\x80\xa6 https://t.co/3XfwVWIeDQ'"
"1104189720211451905","3/9/2019 1:18","b'https://t.co/QUuEBfFo44'"
"1104159474368024599","3/8/2019 23:18","b'.@RepMikeTurner  \xe2\x80\x9cThe only time that Michael Cohen told the truth is when he pled that he is guilty.\xe2\x80\x9d  Also when he\xe2\x80\xa6 https://t.co/e1W6uJ2I8x'"
"1104155456019357703","3/8/2019 23:02","b'RT @MSNBC: President Trump and First Lady Melania Trump view memorial crosses for the 23 people killed in the Alabama tornadoes. https://t.\xe2\x80\xa6'"
"1104155064116101121","3/8/2019 23:00","b'Unimaginable loss - Such great people! https://t.co/AV9oi8XuaE'"
"1104154105847705600","3/8/2019 22:57","b'RT @IvankaTrump: Thank you for your exemplary service to our nation Secretary Wilson! https://t.co/sYGLGmOT4X'"
"1104151444792451073","3/8/2019 22:46","b'RT @FLOTUS: Happy #InternationalWomensDay2019 https://t.co/MtecsanuEo'"
"1104151403600203776","3/8/2019 22:46","b'RT @IvankaTrump: Happy International Women\xe2\x80\x99s Day! #IWD2019 #WGDP @USAID @WhiteHouse https://t.co/DOX6vGeCZd'"
"1104132286440595456","3/8/2019 21:30","b'RT @marklevinshow: Victor Davis Hanson is on next. His new book, the Case for Trump, is out now! https://t.co/u8JLoroBca'"
"1104131883061788672","3/8/2019 21:28","b'RT @marklevinshow: Ron DeSantis, America\xe2\x80\x99s governor https://t.co/WmJ9yC922a'"
"1104131388960206848","3/8/2019 21:26","b'RT @cvpayne: Jobs Report:  Most Important Highlight\nNon-Supervisory Wages continue to surge and outpace overall wage increases\nThis is amaz\xe2\x80\xa6'"
"1104130625181609984","3/8/2019 21:23","b'RT @LouDobbs: Radical Dimms embarrass themselves:  Debate over anti-Semitism charges exposes divide in Democratic Party. https://t.co/xm4SD\xe2\x80\xa6'"
"1104130496500445185","3/8/2019 21:23","b'RT @LouDobbs: #AmericaFirst \xe2\x80\x93 @marc_lotter: Democrats couldn\xe2\x80\x99t condemn anti-semitism. That\xe2\x80\x99s because the radical, left-wing socialists have\xe2\x80\xa6'"
"1104122680175845376","3/8/2019 20:52","b'RT @TomFitton: .@JudicialWatch exposed that Clinton operation and FBI paying Steele at the same time here:  https://t.co/fICH35a59c https:/\xe2\x80\xa6'"
"1104122645463805952","3/8/2019 20:52","b'RT @TomFitton: NEW: Cohen Testimony is Abuse of @RealDonaldTrump: Deep State Abuse and Leaks Targets Trump Family/WH On Security Clearances\xe2\x80\xa6'"
"1104122208316612608","3/8/2019 20:50","b'Sessions didn\xe2\x80\x99t have a clue! https://t.co/XlLpnINOBv'"
"1104121030862237696","3/8/2019 20:45","b'Aluminum prices are down 12% since I instituted Tariffs on Aluminum Dumping - and the U.S. will be taking in Billions, plus jobs. Nice!'"
"1104119160290783232","3/8/2019 20:38","b'RT @paulsperry_: Cohen claimed his shady father-in-law\'s ""in the clothing business"" when in fact he\'s loan shark in same taxicab medallion\xe2\x80\xa6'"
"1104118813400817664","3/8/2019 20:36","b'RT @paulsperry_: BREAKING: Democratic Rep. Jerry ""Joe McCarthy"" Nadler, who just yesterday declared that Trump obstructed justice, just now\xe2\x80\xa6'"
"1104118800155176960","3/8/2019 20:36","b'RT @paulsperry_: Despite running informants/stings on Trump camp, electronically spying for yr,unmasking NSA intercepts, rummaging thru Tru\xe2\x80\xa6'"
"1104117398607585280","3/8/2019 20:31","b'RT @paulsperry_: Glenn Simpson &amp"
"1104117283650035712","3/8/2019 20:30","b'RT @paulsperry_: Now that even some MSM acknowledging there never was a ""collusion"" scandal, when will MSM start investigating the real sca\xe2\x80\xa6'"
